UTC_TIME,ACP SAMPLING TIME,TCOH-OVEN HEATER TEMPERATURE,TCOW-OVEN WALL TEMPERATURE,PS-OVEN PRESSURE,EVALVE V1 STATUS,EVALVE V2 STATUS,EVALVE VT STATUS
2005-01-14T10:32:10:425,4903.875,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:10:550,4904,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:10:675,4904.125,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:10:800,4904.25,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:10:925,4904.375,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:11:050,4904.5,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:11:175,4904.625,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:11:300,4904.75,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:11:425,4904.875,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:11:550,4905,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:11:675,4905.125,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:11:800,4905.25,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:11:925,4905.375,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:12:050,4905.5,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:12:175,4905.625,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:12:300,4905.75,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:12:425,4905.875,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:12:550,4906,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:12:675,4906.125,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:12:800,4906.25,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:12:925,4906.375,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:13:050,4906.5,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:13:175,4906.625,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:13:300,4906.75,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:13:425,4906.875,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:13:550,4907,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:13:675,4907.125,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:13:800,4907.25,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:13:925,4907.375,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:14:050,4907.5,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:14:175,4907.625,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:14:300,4907.75,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:14:425,4907.875,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:14:550,4908,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:14:675,4908.125,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:14:800,4908.25,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:14:925,4908.375,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:15:050,4908.5,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:15:175,4908.625,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:15:300,4908.75,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:15:425,4908.875,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:15:550,4909,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:15:675,4909.125,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:15:800,4909.25,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:15:925,4909.375,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:16:050,4909.5,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:16:175,4909.625,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:16:300,4909.75,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:16:425,4909.875,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:16:550,4910,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:16:675,4910.125,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:16:800,4910.25,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:16:925,4910.375,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:17:050,4910.5,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:17:175,4910.625,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:17:300,4910.75,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:17:425,4910.875,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:17:550,4911,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:17:675,4911.125,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:17:800,4911.25,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:17:925,4911.375,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:18:050,4911.5,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:18:175,4911.625,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:18:300,4911.75,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:18:425,4911.875,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:18:550,4912,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:18:675,4912.125,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:18:800,4912.25,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:18:925,4912.375,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:19:050,4912.5,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:19:175,4912.625,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:19:300,4912.75,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:19:425,4912.875,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:19:550,4913,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:19:675,4913.125,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:19:800,4913.25,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:19:925,4913.375,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:20:050,4913.5,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:20:175,4913.625,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:20:300,4913.75,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:20:425,4913.875,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:20:550,4914,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:20:675,4914.125,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:20:800,4914.25,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:20:925,4914.375,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:21:050,4914.5,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:21:175,4914.625,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:21:300,4914.75,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:21:425,4914.875,-106.311,-82.088,483.383,0,0,0
2005-01-14T10:32:21:550,4915,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:21:675,4915.125,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:21:800,4915.25,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:21:925,4915.375,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:22:050,4915.5,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:22:175,4915.625,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:22:300,4915.75,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:22:425,4915.875,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:22:550,4916,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:22:675,4916.125,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:22:800,4916.25,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:22:925,4916.375,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:23:050,4916.5,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:23:175,4916.625,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:23:300,4916.75,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:23:425,4916.875,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:23:550,4917,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:23:675,4917.125,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:23:800,4917.25,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:23:925,4917.375,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:24:050,4917.5,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:24:175,4917.625,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:24:300,4917.75,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:24:425,4917.875,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:24:550,4918,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:24:675,4918.125,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:24:800,4918.25,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:24:925,4918.375,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:25:050,4918.5,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:25:175,4918.625,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:25:300,4918.75,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:25:425,4918.875,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:25:550,4919,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:25:675,4919.125,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:25:800,4919.25,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:25:925,4919.375,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:26:050,4919.5,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:26:175,4919.625,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:26:300,4919.75,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:26:425,4919.875,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:26:550,4920,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:26:675,4920.125,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:26:800,4920.25,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:26:925,4920.375,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:27:050,4920.5,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:27:175,4920.625,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:27:300,4920.75,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:27:425,4920.875,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:27:550,4921,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:27:675,4921.125,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:27:800,4921.25,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:27:925,4921.375,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:28:050,4921.5,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:28:175,4921.625,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:28:300,4921.75,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:28:425,4921.875,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:28:550,4922,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:28:675,4922.125,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:28:800,4922.25,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:28:925,4922.375,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:29:050,4922.5,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:29:175,4922.625,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:29:300,4922.75,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:29:425,4922.875,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:29:550,4923,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:29:675,4923.125,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:29:800,4923.25,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:29:925,4923.375,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:30:050,4923.5,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:30:175,4923.625,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:30:300,4923.75,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:30:425,4923.875,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:30:550,4924,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:30:675,4924.125,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:30:800,4924.25,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:30:925,4924.375,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:31:050,4924.5,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:31:175,4924.625,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:31:300,4924.75,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:31:425,4924.875,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:31:550,4925,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:31:675,4925.125,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:31:800,4925.25,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:31:925,4925.375,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:32:050,4925.5,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:32:175,4925.625,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:32:300,4925.75,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:32:425,4925.875,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:32:550,4926,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:32:675,4926.125,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:32:800,4926.25,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:32:925,4926.375,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:33:050,4926.5,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:33:175,4926.625,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:33:300,4926.75,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:33:425,4926.875,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:33:550,4927,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:33:675,4927.125,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:33:800,4927.25,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:33:925,4927.375,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:34:050,4927.5,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:34:175,4927.625,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:34:300,4927.75,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:34:425,4927.875,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:34:550,4928,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:34:675,4928.125,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:34:800,4928.25,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:34:925,4928.375,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:35:050,4928.5,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:35:175,4928.625,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:35:300,4928.75,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:35:425,4928.875,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:35:550,4929,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:35:675,4929.125,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:35:800,4929.25,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:35:925,4929.375,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:36:050,4929.5,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:36:175,4929.625,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:36:300,4929.75,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:36:425,4929.875,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:36:550,4930,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:36:675,4930.125,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:36:800,4930.25,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:36:925,4930.375,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:37:050,4930.5,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:37:175,4930.625,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:37:300,4930.75,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:37:425,4930.875,-107.211,-82.989,483.383,0,0,0
2005-01-14T10:32:37:550,4931,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:37:675,4931.125,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:37:800,4931.25,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:37:925,4931.375,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:38:050,4931.5,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:38:175,4931.625,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:38:300,4931.75,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:38:425,4931.875,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:38:550,4932,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:38:675,4932.125,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:38:800,4932.25,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:38:925,4932.375,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:39:050,4932.5,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:39:175,4932.625,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:39:300,4932.75,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:39:425,4932.875,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:39:550,4933,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:39:675,4933.125,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:39:800,4933.25,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:39:925,4933.375,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:40:050,4933.5,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:40:175,4933.625,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:40:300,4933.75,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:40:425,4933.875,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:40:550,4934,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:40:675,4934.125,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:40:800,4934.25,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:40:925,4934.375,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:41:050,4934.5,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:41:175,4934.625,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:41:300,4934.75,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:41:425,4934.875,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:41:550,4935,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:41:675,4935.125,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:41:800,4935.25,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:41:925,4935.375,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:42:050,4935.5,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:42:175,4935.625,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:42:300,4935.75,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:42:425,4935.875,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:42:550,4936,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:42:675,4936.125,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:42:800,4936.25,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:42:925,4936.375,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:43:050,4936.5,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:43:175,4936.625,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:43:300,4936.75,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:43:425,4936.875,-108.109,-83.889,483.383,0,0,0
2005-01-14T10:32:43:550,4937,-108.109,-88.736,483.383,0,0,0
2005-01-14T10:32:43:675,4937.125,-108.109,-88.736,483.383,0,0,0
2005-01-14T10:32:43:800,4937.25,-108.109,-88.736,483.383,0,0,0
2005-01-14T10:32:43:925,4937.375,-108.109,-88.736,483.383,0,0,0
2005-01-14T10:32:44:050,4937.5,-108.109,-88.736,483.383,0,0,0
2005-01-14T10:32:44:175,4937.625,-108.109,-88.736,483.383,0,0,0
2005-01-14T10:32:44:300,4937.75,-108.109,-88.736,483.383,0,0,0
2005-01-14T10:32:44:425,4937.875,-108.109,-88.736,483.383,0,0,0
2005-01-14T10:32:44:550,4938,-108.109,-88.736,483.383,0,0,0
2005-01-14T10:32:44:675,4938.125,-108.109,-88.736,483.383,0,0,0
2005-01-14T10:32:44:800,4938.25,-108.109,-88.736,483.383,0,0,0
2005-01-14T10:32:44:925,4938.375,-108.109,-88.736,483.383,0,0,0
2005-01-14T10:32:45:050,4938.5,-108.109,-88.736,483.383,0,0,0
2005-01-14T10:32:45:175,4938.625,-108.109,-88.736,483.383,0,0,0
2005-01-14T10:32:45:300,4938.75,-108.109,-88.736,483.383,0,0,0
2005-01-14T10:32:45:425,4938.875,-108.109,-88.736,483.383,0,0,0
2005-01-14T10:32:45:550,4939,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:45:675,4939.125,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:45:800,4939.25,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:45:925,4939.375,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:46:050,4939.5,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:46:175,4939.625,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:46:300,4939.75,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:46:425,4939.875,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:46:550,4940,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:46:675,4940.125,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:46:800,4940.25,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:46:925,4940.375,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:47:050,4940.5,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:47:175,4940.625,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:47:300,4940.75,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:47:425,4940.875,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:47:550,4941,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:47:675,4941.125,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:47:800,4941.25,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:47:925,4941.375,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:48:050,4941.5,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:48:175,4941.625,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:48:300,4941.75,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:48:425,4941.875,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:48:550,4942,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:48:675,4942.125,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:48:800,4942.25,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:48:925,4942.375,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:49:050,4942.5,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:49:175,4942.625,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:49:300,4942.75,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:49:425,4942.875,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:49:550,4943,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:49:675,4943.125,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:49:800,4943.25,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:49:925,4943.375,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:50:050,4943.5,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:50:175,4943.625,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:50:300,4943.75,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:50:425,4943.875,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:50:550,4944,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:50:675,4944.125,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:50:800,4944.25,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:50:925,4944.375,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:51:050,4944.5,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:51:175,4944.625,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:51:300,4944.75,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:51:425,4944.875,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:51:550,4945,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:51:675,4945.125,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:51:800,4945.25,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:51:925,4945.375,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:52:050,4945.5,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:52:175,4945.625,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:52:300,4945.75,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:52:425,4945.875,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:52:550,4946,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:52:675,4946.125,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:52:800,4946.25,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:52:925,4946.375,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:53:050,4946.5,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:53:175,4946.625,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:53:300,4946.75,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:53:425,4946.875,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:53:550,4947,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:53:675,4947.125,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:53:800,4947.25,-109.005,-89.633,483.383,0,0,0
2005-01-14T10:32:53:925,4947.375,-109.005,-89.633,483.383,0,0,0
