         "UTC_ABS_TIME","ABS_TIME","ABS_SEC","NA","NA","NA","ACP_T","ACP_P","UN1","UN2","START","END",       "X1",       "M2",       "M3",       "M4",       "M5",       "M6",       "M7",       "M8",       "M9",      "M10",      "M11",      "M12",      "M13",      "M14",      "M15",      "M16",      "M17",      "M18",      "M19",      "X20",      "M20",      "M21",      "M22",      "M23",      "M24",      "M25",      "M26",      "M27",      "M28",      "M29",      "M30",      "M31",      "M32",      "M33",      "M34",      "M35",      "M36",      "M37",      "M38",      "M39",      "M40",      "M41",      "M42",      "M43",      "M44",      "M45",      "M46",      "M47",      "M48",      "M49",      "M50",      "M51",      "M52",      "M53",      "M54",      "M55",      "M56",      "M57",      "M58",      "M59",      "M60",      "M61",      "M62",      "M63",      "M64",      "M65",      "M66",      "M67",      "M68",      "M69",      "M70",      "M71",      "M72",      "M73",      "M74",      "M75",      "M76",      "M77",      "M78",      "M79",      "M80",      "M81",      "M82",      "M83",      "M84",      "M85",      "M86",      "M87",      "M88",      "M89",      "M90",      "M91",      "M92",      "M93",      "M94",      "M95",      "M96",      "M97",      "M98",      "M99",     "M100",     "M101",     "M102",     "M103",     "M104",     "M105",     "M106",     "M107",     "M108",     "M109",     "M110",     "M111",     "M112",     "M113",     "M114",     "M115",     "M116",     "M117",     "M118",     "M119",     "M120",     "M121",     "M122",     "M123",     "M124",     "M125",     "M126",     "M127",     "M128",     "M129",     "M130",     "M131",     "M132",     "M133",     "M134",     "M135",     "M136",     "M137",     "M138",     "M139",     "M140",     "M141",      "T1A",      "T1B",      "T1C",      "T2A",      "T2B",      "T2C",      "T3A",      "T3B",      "T3C",      "T4A",      "T4B",      "T4C",      "T5A",      "T5B",      "T5C","SEQ_CNTR",  "GCMS_GMT","GCMS_DATE",   "GCMS_TIME","AB","SUBSWP","SCN_CNT",  "MET_TIME"
2005-01-14T10:58:02.447,   8802156, 6461.688,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,     1306.6,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,      871.0,     4573.1,    70557.4,    48998.2,      217.7,      435.5,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,    55749.1,     8493.0,   635017.4,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      653.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,      217.7,      217.7,   115200.3,   125435.5,   115200.3,   183144.5,   183144.5,   195993.0,        0.0,        0.0,        0.0,     64416, 1162685.627, 2005-01-14, T10:58:05.626,   B,     128,      103, 92861.68750
2005-01-14T10:58:04.322,   8802276, 6463.563,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,     1306.6,      653.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,      217.7,     5879.7,    78614.9,    42682.9,     1088.8,        0.0,        0.0,        0.0,      653.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      653.3,    55749.1,     5879.7,   682926.8,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     1742.1,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,   115200.3,   115200.3,   125435.5,   195993.0,   183144.5,   183144.5,        0.0,        0.0,        0.0,     64418, 1162687.626, 2005-01-14, T10:58:07.625,   B,     128,      105, 92863.56250
2005-01-14T10:58:06.338,   8802405, 6465.578,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,     2177.7,     1959.9,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,     1088.8,     8275.2,   222996.5,    55749.1,      217.7,        0.0,        0.0,        0.0,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      435.5,    70557.4,    31358.8,  3135889.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     2177.7,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,   115200.3,   115200.3,   115200.3,   183144.5,   183144.5,   195993.0,        0.0,        0.0,        0.0,     64420, 1162689.626, 2005-01-14, T10:58:09.626,   B,     128,      107, 92865.57813
2005-01-14T10:58:08.150,   8802521, 6467.391,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,     2613.2,     1742.1,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      871.0,     5879.7,   222996.5,    48998.2,      871.0,        0.0,      435.5,      217.7,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      653.3,    96036.5,    27656.7,  3083842.0,      871.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     2831.0,        0.0,        0.0,        0.0,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,      217.7,        0.0,      217.7,   115200.3,   125435.5,   125435.5,   183144.5,   183144.5,   183144.5,        0.0,        0.0,        0.0,     64421, 1162691.001, 2005-01-14, T10:58:11.001,   B,     128,      109, 92867.39063
2005-01-14T10:58:10.025,   8802641, 6469.266,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,     3266.5,     1959.9,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      435.5,     7839.7,   222996.5,    62935.5,      653.3,        0.0,      217.7,      653.3,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      653.3,   105400.6,    31358.8,  3457317.0,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     4137.6,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,   115200.3,   115200.3,   115200.3,   183144.5,   183144.5,   195993.0,        0.0,        0.0,        0.0,     64423, 1162692.751, 2005-01-14, T10:58:12.751,   B,     128,      111, 92869.26563
2005-01-14T10:58:11.900,   8802761, 6471.141,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,     2177.7,     2613.2,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     1742.1,     4355.4,   209277.0,    48998.2,      871.0,        0.0,      217.7,      435.5,     1088.8,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,    36803.1,    23736.9,  3135889.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     5226.4,        0.0,        0.0,        0.0,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,   125435.5,   115200.3,   115200.3,   183144.5,   183144.5,   183144.5,        0.0,        0.0,        0.0,     64425, 1162694.751, 2005-01-14, T10:58:14.751,   B,     128,      113, 92871.14063
2005-01-14T10:58:13.760,   8802880, 6473.000,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,     1742.1,     1306.6,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,      217.7,     4137.6,   209277.0,    36803.1,     1306.6,        0.0,      653.3,      871.0,     1088.8,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,    48998.2,    31358.8,  3083842.0,        0.0,        0.0,        0.0,        0.0,        0.0,      435.5,        0.0,        0.0,        0.0,     4573.1,        0.0,        0.0,        0.0,      871.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,      217.7,      217.7,      217.7,   115200.3,   115200.3,   125435.5,   183144.5,   195993.0,   183144.5,        0.0,        0.0,        0.0,     64427, 1162696.751, 2005-01-14, T10:58:16.750,   B,     128,      115, 92873.00000
2005-01-14T10:58:15.635,   8803000, 6474.875,   0,   0,   0,  38.04, 2.0108,    0,    0,      2,  141,     1959.9,     1306.6,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     1306.6,     4355.4,   209277.0,    42682.9,      653.3,        0.0,        0.0,      871.0,      653.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,    55749.1,    26350.1,  3083842.0,      435.5,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,     5444.2,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,      217.7,        0.0,   115200.3,   115200.3,   115200.3,   170731.7,   195993.0,   183144.5,        0.0,        0.0,        0.0,     64430, 1162700.001, 2005-01-14, T10:58:20.000,   B,     128,      117, 92874.87500
2005-01-14T10:58:17.510,   8803120, 6476.750,   0,   0,   0,  38.04, 2.0846,    0,    0,      2,  141,      653.3,     1306.6,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,     1088.8,     4355.4,    55749.1,    36803.1,     1524.3,        0.0,      435.5,        0.0,      653.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      435.5,    31358.8,     6315.3,   658754.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     3048.7,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,   115200.3,   115200.3,   115200.3,   183144.5,   183144.5,   183144.5,        0.0,        0.0,        0.0,     64431, 1162700.626, 2005-01-14, T10:58:20.625,   B,     128,      119, 92876.75000
2005-01-14T10:58:19.385,   8803240, 6478.625,   0,   0,   0,  38.04, 0.7929,    0,    0,      2,  141,      217.7,      871.0,        0.0,        0.0,        0.0,        0.0,      435.5,        0.0,        0.0,        0.0,        0.0,      217.7,      217.7,     3919.8,    62935.5,    31358.8,      217.7,        0.0,        0.0,      653.3,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,    36803.1,     7186.4,   682926.8,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     2395.4,        0.0,        0.0,        0.0,      871.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,   115200.3,   125435.5,   115200.3,   183144.5,   195993.0,   195993.0,        0.0,        0.0,        0.0,     64434, 1162703.751, 2005-01-14, T10:58:23.750,   B,     128,      121, 92878.62500
2005-01-14T10:58:21.400,   8803369, 6480.641,   0,   0,   0,  38.04, 0.7929,    0,    0,      2,  141,     1306.6,     1306.6,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,     3702.0,    55749.1,    20034.8,      653.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,    31358.8,     8710.8,   707534.8,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     1088.8,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,   115200.3,   115200.3,   115200.3,   170731.7,   183144.5,   183144.5,        0.0,        0.0,        0.0,     64436, 1162706.126, 2005-01-14, T10:58:26.125,   B,     128,      123, 92880.64063
2005-01-14T10:58:23.213,   8803485, 6482.453,   0,   0,   0,  38.04, 0.7929,    0,    0,      2,  141,     1742.1,     1524.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,     3702.0,    62935.5,    26350.1,      871.0,        0.0,        0.0,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,    31358.8,     6750.8,   707534.8,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     1306.6,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,   115200.3,   125435.5,   125435.5,   183144.5,   183144.5,   183144.5,        0.0,        0.0,        0.0,     64437, 1162707.126, 2005-01-14, T10:58:27.125,   B,     128,      125, 92882.45313
2005-01-14T10:58:25.088,   8803605, 6484.328,   0,   0,   0,  38.04, 0.7929,    0,    0,      2,  141,      435.5,      435.5,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      435.5,     1306.6,    48998.2,    31358.8,      653.3,        0.0,        0.0,        0.0,      653.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,    31358.8,     6315.3,   732578.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      871.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,   125435.5,   125435.5,   115200.3,   183144.5,   195993.0,   195993.0,        0.0,        0.0,        0.0,     64439, 1162709.126, 2005-01-14, T10:58:29.125,   B,     128,      127, 92884.32813
2005-01-14T10:58:34.447,   8804204, 6493.688,   0,   0,   0,  38.04, 0.7929,    0,    0,      2,  141,     1959.9,     1088.8,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      435.5,     4790.9,    70557.4,    36803.1,      435.5,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,    36803.1,    10017.4,   920078.3,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,     1088.8,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,        0.0,      217.7,        0.0,        0.0,        0.0,        0.0,        0.0,   125435.5,   125435.5,   115200.3,   183144.5,   183144.5,   183144.5,        0.0,        0.0,        0.0,     64448, 1162718.501, 2005-01-14, T10:58:38.500,   B,     128,      137, 92893.68750
